index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
2128;1.65780079903e-05;0.0161654723124;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547714;villages_01.shp;1;JK;Jammu & Kashmir
2129;0.000331229554122;0.0920896300576;villages_01.shp;007;Taraf Manjali (OG);00030;KOTAYA RF;01;001962;;547715;villages_01.shp;1;JK;Jammu & Kashmir
2130;0.00134147729274;0.194860291074;villages_01.shp;007;Taraf Manjali (OG);00030;KUDRI;01;001962;;547716;villages_01.shp;1;JK;Jammu & Kashmir
2131;8.67812819932e-05;0.0413560365417;villages_01.shp;007;Taraf Manjali (OG);00030;THANDIH PF;01;001962;;547717;villages_01.shp;1;JK;Jammu & Kashmir
2132;3.70139686825e-05;0.0377759064952;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547718;villages_01.shp;1;JK;Jammu & Kashmir
2133;1.27913377021e-05;0.0148647939037;villages_01.shp;007;Taraf Manjali (OG);00030;KHOBI;01;001962;;547719;villages_01.shp;1;JK;Jammu & Kashmir
2134;0.000114214360193;0.0628824996113;villages_01.shp;007;Taraf Manjali (OG);00030;PHULWAR;01;001962;;547720;villages_01.shp;1;JK;Jammu & Kashmir
2135;5.27799826128e-05;0.0307982139079;villages_01.shp;007;Taraf Manjali (OG);00030;CHATANI;01;001962;;547721;villages_01.shp;1;JK;Jammu & Kashmir
2136;0.000853276531116;0.240832672882;villages_01.shp;007;Taraf Manjali (OG);00030;RESERVED FOREST;01;001962;;547722;villages_01.shp;1;JK;Jammu & Kashmir
2137;0.0003260400947;0.142343946693;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547723;villages_01.shp;1;JK;Jammu & Kashmir
2138;7.96460202617e-05;0.0388926337026;villages_01.shp;007;Taraf Manjali (OG);00030;DURGA;01;001962;;547724;villages_01.shp;1;JK;Jammu & Kashmir
2139;3.30973419381e-05;0.023984780106;villages_01.shp;007;Taraf Manjali (OG);00030;BARWARI;01;001962;;547725;villages_01.shp;1;JK;Jammu & Kashmir
2140;0.000183388207746;0.0547744055721;villages_01.shp;007;Taraf Manjali (OG);00030;DUDHMANIA;01;001962;;547726;villages_01.shp;1;JK;Jammu & Kashmir
2141;0.00145200610614;0.165849298381;villages_01.shp;007;Taraf Manjali (OG);00030;DHANJARA;01;001962;;547727;villages_01.shp;1;JK;Jammu & Kashmir
2142;2.31465522414e-05;0.020250616942;villages_01.shp;007;Taraf Manjali (OG);00030;VIMLAPUR;01;001962;;547728;villages_01.shp;1;JK;Jammu & Kashmir
2143;6.67141209746e-05;0.0356538473508;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547729;villages_01.shp;1;JK;Jammu & Kashmir
2144;0.00043894936708;0.113515506878;villages_01.shp;007;Taraf Manjali (OG);00030;ANBHUL;01;001962;;547730;villages_01.shp;1;JK;Jammu & Kashmir
2145;0.000188555007228;0.0738090227028;villages_01.shp;007;Taraf Manjali (OG);00030;BANSBEORA RF;01;001962;;547731;villages_01.shp;1;JK;Jammu & Kashmir
2146;0.00039022885738;0.112318888619;villages_01.shp;007;Taraf Manjali (OG);00030;BABHNI;01;001962;;547732;villages_01.shp;1;JK;Jammu & Kashmir
2147;2.10041853788e-05;0.0185244240047;villages_01.shp;007;Taraf Manjali (OG);00030;DHAUPOKHAR;01;001962;;547733;villages_01.shp;1;JK;Jammu & Kashmir
2148;1.5545134989e-05;0.0200703198603;villages_01.shp;007;Taraf Manjali (OG);00030;DALAN CHHAPRA;01;001962;;547734;villages_01.shp;1;JK;Jammu & Kashmir
2149;2.39636656557e-05;0.0235730405846;villages_01.shp;007;Taraf Manjali (OG);00030;SONAR DIHRI;01;001962;;547735;villages_01.shp;1;JK;Jammu & Kashmir
2150;0.000101825011333;0.0439796575241;villages_01.shp;007;Taraf Manjali (OG);00030;GADERIYA;01;001962;;547736;villages_01.shp;1;JK;Jammu & Kashmir
2151;0.000452901253971;0.117145870388;villages_01.shp;007;Taraf Manjali (OG);00030;RAMAKANT RAIDERA;01;001962;;547737;villages_01.shp;1;JK;Jammu & Kashmir
2152;5.89305256853e-05;0.0307868523312;villages_01.shp;007;Taraf Manjali (OG);00030;BISPUR BARA;01;001962;;547738;villages_01.shp;1;JK;Jammu & Kashmir
2153;4.04631249907e-05;0.0268901884643;villages_01.shp;007;Taraf Manjali (OG);00030;BARSINGHA;01;001962;;547739;villages_01.shp;1;JK;Jammu & Kashmir
2154;0.000210702284321;0.0589885551098;villages_01.shp;007;Taraf Manjali (OG);00030;WAINIAN;01;001962;;547740;villages_01.shp;1;JK;Jammu & Kashmir
2155;4.45255967503e-05;0.0456690985435;villages_01.shp;007;Taraf Manjali (OG);00030;NAURANGA;01;001962;;547741;villages_01.shp;1;JK;Jammu & Kashmir
2156;0.000515023610462;0.111095397184;villages_01.shp;007;Taraf Manjali (OG);00030;MARCHAIYA;01;001962;;547742;villages_01.shp;1;JK;Jammu & Kashmir
2157;1.83503197062e-07;0.00225468823355;villages_01.shp;007;Taraf Manjali (OG);00030;MARCHAIYA;01;001962;;547743;villages_01.shp;1;JK;Jammu & Kashmir
2158;9.97006419656e-05;0.0560903943558;villages_01.shp;007;Taraf Manjali (OG);00030;GOIGHATDERO;01;001962;;547744;villages_01.shp;1;JK;Jammu & Kashmir
2159;3.72677932033e-05;0.0400011691824;villages_01.shp;007;Taraf Manjali (OG);00030;DHABIDERA;01;001962;;547745;villages_01.shp;1;JK;Jammu & Kashmir
2160;1.77179831605e-05;0.0301429762073;villages_01.shp;007;Taraf Manjali (OG);00030;UDAYI CHHAPRADERA;01;001962;;547746;villages_01.shp;1;JK;Jammu & Kashmir
2161;2.20835233085e-07;0.00346463674406;villages_01.shp;007;Taraf Manjali (OG);00030;UDAYI CHHAPRADERA;01;001962;;547747;villages_01.shp;1;JK;Jammu & Kashmir
2162;1.83250918735e-05;0.018012738016;villages_01.shp;007;Taraf Manjali (OG);00030;UDAYI CHHAPRADERA;01;001962;;547748;villages_01.shp;1;JK;Jammu & Kashmir
2163;2.16612614858e-05;0.035315782799;villages_01.shp;007;Taraf Manjali (OG);00030;DUSALYA;01;001962;;547749;villages_01.shp;1;JK;Jammu & Kashmir
2164;7.8329955052e-05;0.0712622616346;villages_01.shp;007;Taraf Manjali (OG);00030;BHIRGU ASHRAM;01;001962;;547750;villages_01.shp;1;JK;Jammu & Kashmir
2165;9.06274811863e-06;0.012361279087;villages_01.shp;007;Taraf Manjali (OG);00030;BABHANI;01;001962;;547751;villages_01.shp;1;JK;Jammu & Kashmir
2166;0.000209156357821;0.0755458874904;villages_01.shp;007;Taraf Manjali (OG);00030;AHIRA SISWA;01;001962;;547752;villages_01.shp;1;JK;Jammu & Kashmir
