index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
5146;0.000187869220177;0.0685471126232;villages_06.shp;070;Devinagar (37);00359;DEVINAGAR;06;057354;;492483;villages_06.shp;6;HR;Haryana
5147;0.000447395581193;0.101625340007;villages_06.shp;070;Lakhnaura (124);00358;LAKHNAURA;06;057308;;492484;villages_06.shp;6;HR;Haryana
5148;0.000189804187258;0.0700175216076;villages_06.shp;070;Gharauli (54);00358;GHANAULI;06;057200;;492485;villages_06.shp;6;HR;Haryana
5149;0.000237611883929;0.0699841846081;villages_06.shp;070;Khatoli (30);00359;KHATAULI;06;057346;;492486;villages_06.shp;6;HR;Haryana
5150;0.000384137795909;0.093318019381;villages_06.shp;070;Gharauli (54);00358;GHARAULI;06;057200;;492487;villages_06.shp;6;HR;Haryana
5151;0.000484158457857;0.109573661009;villages_06.shp;070;Ambli (136);00358;AMLI;06;057304;;492488;villages_06.shp;6;HR;Haryana
5152;0.000295186621982;0.0728397931322;villages_06.shp;070;Nasrauli (49);00358;NASRAULI;06;057191;;492489;villages_06.shp;6;HR;Haryana
5153;0.000803140149558;0.125092694438;villages_06.shp;074;Uchana (60);00372;UCHANA;06;059250;;492490;villages_06.shp;6;HR;Haryana
5154;0.000642815781934;0.157011314907;villages_06.shp;074;Niawal (73);00372;NEWAL;06;059195;;492491;villages_06.shp;6;HR;Haryana
5155;0.000302739563411;0.0875399233584;villages_06.shp;074;Mainmati (70);00372;MAINMATI;06;059196;;492492;villages_06.shp;6;HR;Haryana
5156;0.000150853429655;0.0570588301044;villages_06.shp;074;Jatpura (62);00372;JATPURA;06;059259;;492493;villages_06.shp;6;HR;Haryana
5157;0.000159274182099;0.0550064890652;villages_06.shp;074;Motia (57);00372;MOTIA;06;059262;;492494;villages_06.shp;6;HR;Haryana
5158;0.000449788888504;0.110747550546;villages_06.shp;074;Raipur Roran (44);00370;RAIPUR;06;059048;;492495;villages_06.shp;6;HR;Haryana
5159;0.000422231439251;0.0933944760074;villages_06.shp;074;Bursham (7);00370;BURSHAM;06;058989;;492496;villages_06.shp;6;HR;Haryana
5160;0.000321976615825;0.0884699767055;villages_06.shp;074;Tasang (30);00371;TUSANG;06;059122;;492497;villages_06.shp;6;HR;Haryana
5161;0.000434387816805;0.158107388909;villages_06.shp;074;Garh Pur Tapoo (11);00371;GARHPUR TAPU;06;059117;;492498;villages_06.shp;6;HR;Haryana
5162;0.000480052215182;0.208468793535;villages_06.shp;074;Indri (MC);00371;INDRI;06;800380;;492499;villages_06.shp;6;HR;Haryana
5163;0.000140309332644;0.057069612889;villages_06.shp;074;Manak Majra Gadian (41);00371;MANAK MAJRA;06;059130;;492500;villages_06.shp;6;HR;Haryana
5164;0.000210150306039;0.0867801679583;villages_06.shp;074;Makhala (13);00371;MUKHALA;06;059080;;492501;villages_06.shp;6;HR;Haryana
5165;0.000427296103794;0.110564966192;villages_06.shp;074;Zabti Chhapra (102);00371;JAPTI CHHAPRA;06;059142;;492502;villages_06.shp;6;HR;Haryana
5166;0.000186505373646;0.0620385345058;villages_06.shp;074;Sherpur Viran (68);00370;AJAHERI;06;059045;;492503;villages_06.shp;6;HR;Haryana
5167;0.000192181674098;0.0544317399313;villages_06.shp;074;Lathron (38);00370;LATHRON;06;059051;;492504;villages_06.shp;6;HR;Haryana
5168;0.000359839874836;0.0793424947695;villages_06.shp;074;Budhera (8);00370;BADEHRA;06;058987;;492505;villages_06.shp;6;HR;Haryana
5169;0.00013536632863;0.0530021702795;villages_06.shp;070;Harbon (123);00358;HARBON;06;057310;;492506;villages_06.shp;6;HR;Haryana
5170;9.24457309599e-05;0.0441233025813;villages_06.shp;070;Dehri (47);00358;DEHRI;06;057192;;492507;villages_06.shp;6;HR;Haryana
5171;0.000135351116543;0.0477734943287;villages_06.shp;070;Lohgarh (34);00359;LOHGARH;06;057345;;492508;villages_06.shp;6;HR;Haryana
5172;0.000156365843151;0.0710866038128;villages_06.shp;070;Burj Shahid (63);00358;BURJ SHAHID;06;057225;;492509;villages_06.shp;6;HR;Haryana
5173;0.000117581006198;0.0511194708963;villages_06.shp;070;Berpura (37);00358;BERPURA;06;057195;;492510;villages_06.shp;6;HR;Haryana
5174;0.000648456252144;0.121840412482;villages_06.shp;070;Patrehri (103);00358;PATHARHERI;06;057221;;492511;villages_06.shp;6;HR;Haryana
5175;0.000300420287352;0.0768225525047;villages_06.shp;070;Dadiana (36);00359;DADIANA;06;057353;;492512;villages_06.shp;6;HR;Haryana
5176;0.000236172449277;0.0677971823432;villages_06.shp;070;Khera Jattan (43);00358;KHER JATTAN;06;057187;;492513;villages_06.shp;6;HR;Haryana
5177;9.36120279398e-05;0.0413980048256;villages_06.shp;070;Liharsa (54);00359;LAHARSA;06;057358;;492514;villages_06.shp;6;HR;Haryana
5178;0.000228154338181;0.0629454674022;villages_06.shp;070;Kanjala (119);00358;KUNJALA;06;057316;;492515;villages_06.shp;6;HR;Haryana
5179;0.000106097809529;0.0560613983119;villages_06.shp;070;Dhamauli Uparli (276);00358;DHAMAULI UPARLI;06;057218;;492516;villages_06.shp;6;HR;Haryana
5180;6.80878368288e-05;0.0551677760336;villages_06.shp;070;Baringan (260);00359;BIDHANGA;06;057428;;492517;villages_06.shp;6;HR;Haryana
5181;0.000248627933798;0.0746296654638;villages_06.shp;070;Patwi (38);00358;PATWI;06;057194;;492518;villages_06.shp;6;HR;Haryana
5182;0.000215303793429;0.06820543886;villages_06.shp;070;Dangdehri (33);00359;DANGDAHRI;06;057343;;492519;villages_06.shp;6;HR;Haryana
5183;0.000405132089848;0.087115963016;villages_06.shp;070;Bheron (262);00358;BHERON;06;057241;;492520;villages_06.shp;6;HR;Haryana
5184;0.000574858263736;0.105455443816;villages_06.shp;070;Bichpari (263);00358;BICHPARI;06;057242;;492521;villages_06.shp;6;HR;Haryana
5185;0.000191155695523;0.0708769405055;villages_06.shp;070;Sian Majra (304);00358;SYAN MAJRA;06;057289;;492522;villages_06.shp;6;HR;Haryana
5186;0.000327475748043;0.110857768969;villages_06.shp;070;Majra (60) (CT);00358;MAJRA;06;057342;;492523;villages_06.shp;6;HR;Haryana
5187;0.000155910747137;0.0623705736204;villages_06.shp;070;Sadanpur (40);00358;SADANPUR;06;057185;;492524;villages_06.shp;6;HR;Haryana
5188;0.000334649651298;0.0895790112702;villages_06.shp;070;Mukandpur (271);00358;MUKANDPUR;06;057181;;492525;villages_06.shp;6;HR;Haryana
5189;7.42952896672e-05;0.0369286068316;villages_06.shp;070;Chhoti Bassi (68);00358;CHHOTI BASI;06;057291;;492526;villages_06.shp;6;HR;Haryana
5190;0.000333197677107;0.078297601571;villages_06.shp;070;Tasrauli (35);00358;TASRAULI;06;057183;;492527;villages_06.shp;6;HR;Haryana
5191;0.00042144828008;0.0932360077558;villages_06.shp;070;Panjlasa (Part)(96);00358;PANJALASA;06;057287;;492528;villages_06.shp;6;HR;Haryana
5192;0.000292625211145;0.0853193052444;villages_06.shp;070;Baragarh (66);00358;BARA GARH;06;057235;;492529;villages_06.shp;6;HR;Haryana
5193;0.000213492549118;0.061881668694;villages_06.shp;070;Lautan (91);00358;LAUTAN;06;057286;;492530;villages_06.shp;6;HR;Haryana
5194;9.58409445912e-05;0.0511802810062;villages_06.shp;070;Chhotagarh (69);00358;CHHOTA GARH;06;057236;;492531;villages_06.shp;6;HR;Haryana
